filename,first_commit,latest_commit,forecast_date,source,indicator,model,diff,retrospective
2024-08-29-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-08-29,icosari,sari,KIT-persistence,106 days,True
2024-09-05-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-09-05,icosari,sari,KIT-persistence,99 days,True
2024-09-12-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-09-12,icosari,sari,KIT-persistence,92 days,True
2024-09-19-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-09-19,icosari,sari,KIT-persistence,85 days,True
2024-09-26-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-09-26,icosari,sari,KIT-persistence,78 days,True
2024-10-03-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-10-03,icosari,sari,KIT-persistence,71 days,True
2024-10-10-icosari-sari-KIT-persistence.csv,2024-12-13,2024-12-13,2024-10-10,icosari,sari,KIT-persistence,64 days,True
2023-08-03-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-03,icosari,sari,KIT-simple_nowcast,123 days,True
2023-08-10-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-10,icosari,sari,KIT-simple_nowcast,116 days,True
2023-08-17-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-17,icosari,sari,KIT-simple_nowcast,109 days,True
2023-08-24-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-24,icosari,sari,KIT-simple_nowcast,102 days,True
2023-08-31-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-31,icosari,sari,KIT-simple_nowcast,95 days,True
2023-09-07-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-07,icosari,sari,KIT-simple_nowcast,88 days,True
2023-09-14-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-14,icosari,sari,KIT-simple_nowcast,81 days,True
2023-09-21-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-21,icosari,sari,KIT-simple_nowcast,74 days,True
2023-09-28-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-28,icosari,sari,KIT-simple_nowcast,67 days,True
2023-10-05-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-10-05,icosari,sari,KIT-simple_nowcast,376 days,True
2023-10-12-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-10-12,icosari,sari,KIT-simple_nowcast,369 days,True
2023-10-19-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-10-19,icosari,sari,KIT-simple_nowcast,362 days,True
2023-10-26-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-10-26,icosari,sari,KIT-simple_nowcast,355 days,True
2023-11-02-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-11-02,icosari,sari,KIT-simple_nowcast,348 days,True
2023-11-09-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-10-15,2023-11-09,icosari,sari,KIT-simple_nowcast,341 days,True
2023-11-16-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-12-13,2023-11-16,icosari,sari,KIT-simple_nowcast,393 days,True
2023-11-23-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-12-13,2023-11-23,icosari,sari,KIT-simple_nowcast,386 days,True
2023-11-30-icosari-sari-KIT-simple_nowcast.csv,2023-12-04,2024-12-13,2023-11-30,icosari,sari,KIT-simple_nowcast,379 days,True
2023-12-07-icosari-sari-KIT-simple_nowcast.csv,2024-01-10,2024-12-13,2023-12-07,icosari,sari,KIT-simple_nowcast,372 days,True
2023-12-14-icosari-sari-KIT-simple_nowcast.csv,2023-12-15,2024-12-13,2023-12-14,icosari,sari,KIT-simple_nowcast,365 days,True
2023-12-21-icosari-sari-KIT-simple_nowcast.csv,2024-01-10,2024-12-13,2023-12-21,icosari,sari,KIT-simple_nowcast,358 days,True
2023-12-28-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-12-13,2023-12-28,icosari,sari,KIT-simple_nowcast,351 days,True
2024-01-04-icosari-sari-KIT-simple_nowcast.csv,2024-01-10,2024-12-13,2024-01-04,icosari,sari,KIT-simple_nowcast,344 days,True
2024-01-11-icosari-sari-KIT-simple_nowcast.csv,2024-01-12,2024-12-13,2024-01-11,icosari,sari,KIT-simple_nowcast,337 days,True
2024-01-18-icosari-sari-KIT-simple_nowcast.csv,2024-01-19,2024-12-13,2024-01-18,icosari,sari,KIT-simple_nowcast,330 days,True
2024-01-25-icosari-sari-KIT-simple_nowcast.csv,2024-01-26,2024-12-13,2024-01-25,icosari,sari,KIT-simple_nowcast,323 days,True
2024-02-01-icosari-sari-KIT-simple_nowcast.csv,2024-02-02,2024-12-13,2024-02-01,icosari,sari,KIT-simple_nowcast,316 days,True
2024-02-08-icosari-sari-KIT-simple_nowcast.csv,2024-02-08,2024-12-13,2024-02-08,icosari,sari,KIT-simple_nowcast,309 days,True
2024-02-15-icosari-sari-KIT-simple_nowcast.csv,2024-02-16,2024-12-13,2024-02-15,icosari,sari,KIT-simple_nowcast,302 days,True
2024-02-22-icosari-sari-KIT-simple_nowcast.csv,2024-02-23,2024-12-13,2024-02-22,icosari,sari,KIT-simple_nowcast,295 days,True
2024-02-29-icosari-sari-KIT-simple_nowcast.csv,2024-03-01,2024-12-13,2024-02-29,icosari,sari,KIT-simple_nowcast,288 days,True
2024-03-07-icosari-sari-KIT-simple_nowcast.csv,2024-03-07,2024-12-13,2024-03-07,icosari,sari,KIT-simple_nowcast,281 days,True
2024-03-14-icosari-sari-KIT-simple_nowcast.csv,2024-03-15,2024-12-13,2024-03-14,icosari,sari,KIT-simple_nowcast,274 days,True
2024-03-21-icosari-sari-KIT-simple_nowcast.csv,2024-03-22,2024-12-13,2024-03-21,icosari,sari,KIT-simple_nowcast,267 days,True
2024-03-28-icosari-sari-KIT-simple_nowcast.csv,2024-03-28,2024-12-13,2024-03-28,icosari,sari,KIT-simple_nowcast,260 days,True
2024-04-04-icosari-sari-KIT-simple_nowcast.csv,2024-04-06,2024-12-13,2024-04-04,icosari,sari,KIT-simple_nowcast,253 days,True
2024-04-11-icosari-sari-KIT-simple_nowcast.csv,2024-04-12,2024-12-13,2024-04-11,icosari,sari,KIT-simple_nowcast,246 days,True
2024-04-18-icosari-sari-KIT-simple_nowcast.csv,2024-04-19,2024-12-13,2024-04-18,icosari,sari,KIT-simple_nowcast,239 days,True
2024-04-25-icosari-sari-KIT-simple_nowcast.csv,2024-04-26,2024-12-13,2024-04-25,icosari,sari,KIT-simple_nowcast,232 days,True
2024-05-02-icosari-sari-KIT-simple_nowcast.csv,2024-05-06,2024-10-15,2024-05-02,icosari,sari,KIT-simple_nowcast,166 days,True
2024-05-09-icosari-sari-KIT-simple_nowcast.csv,2024-05-10,2024-10-15,2024-05-09,icosari,sari,KIT-simple_nowcast,159 days,True
2024-05-16-icosari-sari-KIT-simple_nowcast.csv,2024-05-17,2024-10-15,2024-05-16,icosari,sari,KIT-simple_nowcast,152 days,True
2024-05-23-icosari-sari-KIT-simple_nowcast.csv,2024-05-24,2024-10-15,2024-05-23,icosari,sari,KIT-simple_nowcast,145 days,True
2024-05-30-icosari-sari-KIT-simple_nowcast.csv,2024-05-31,2024-10-15,2024-05-30,icosari,sari,KIT-simple_nowcast,138 days,True
2024-06-06-icosari-sari-KIT-simple_nowcast.csv,2024-06-07,2024-10-15,2024-06-06,icosari,sari,KIT-simple_nowcast,131 days,True
2024-06-13-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-06-13,icosari,sari,KIT-simple_nowcast,124 days,True
2024-06-20-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-06-20,icosari,sari,KIT-simple_nowcast,117 days,True
2024-06-27-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-06-27,icosari,sari,KIT-simple_nowcast,110 days,True
2024-07-04-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-07-04,icosari,sari,KIT-simple_nowcast,103 days,True
2024-07-11-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-07-11,icosari,sari,KIT-simple_nowcast,96 days,True
2024-07-18-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-07-18,icosari,sari,KIT-simple_nowcast,89 days,True
2024-07-25-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-07-25,icosari,sari,KIT-simple_nowcast,82 days,True
2024-08-01-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-08-01,icosari,sari,KIT-simple_nowcast,75 days,True
2024-08-08-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-08-08,icosari,sari,KIT-simple_nowcast,68 days,True
2024-08-15-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-08-15,icosari,sari,KIT-simple_nowcast,61 days,True
2024-08-22-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-08-22,icosari,sari,KIT-simple_nowcast,54 days,True
2024-08-29-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-08-29,icosari,sari,KIT-simple_nowcast,47 days,True
2024-09-05-icosari-sari-KIT-simple_nowcast.csv,2024-10-15,2024-10-15,2024-09-05,icosari,sari,KIT-simple_nowcast,40 days,True
2024-09-12-icosari-sari-KIT-simple_nowcast.csv,2024-09-13,2024-10-15,2024-09-12,icosari,sari,KIT-simple_nowcast,33 days,True
2024-09-19-icosari-sari-KIT-simple_nowcast.csv,2024-09-20,2024-10-15,2024-09-19,icosari,sari,KIT-simple_nowcast,26 days,True
2024-09-26-icosari-sari-KIT-simple_nowcast.csv,2024-09-30,2024-10-15,2024-09-26,icosari,sari,KIT-simple_nowcast,19 days,True
2024-10-03-icosari-sari-KIT-simple_nowcast.csv,2024-10-04,2024-10-15,2024-10-03,icosari,sari,KIT-simple_nowcast,12 days,True
2024-10-10-icosari-sari-KIT-simple_nowcast.csv,2024-10-12,2024-10-12,2024-10-10,icosari,sari,KIT-simple_nowcast,2 days,False
2024-10-17-icosari-sari-KIT-simple_nowcast.csv,2024-10-17,2024-10-17,2024-10-17,icosari,sari,KIT-simple_nowcast,0 days,False
2024-10-24-icosari-sari-KIT-simple_nowcast.csv,2024-10-24,2024-10-24,2024-10-24,icosari,sari,KIT-simple_nowcast,0 days,False
2024-10-31-icosari-sari-KIT-simple_nowcast.csv,2024-11-01,2024-11-01,2024-10-31,icosari,sari,KIT-simple_nowcast,1 days,False
2024-11-07-icosari-sari-KIT-simple_nowcast.csv,2024-11-07,2024-11-07,2024-11-07,icosari,sari,KIT-simple_nowcast,0 days,False
2024-11-14-icosari-sari-KIT-simple_nowcast.csv,2024-11-15,2024-11-15,2024-11-14,icosari,sari,KIT-simple_nowcast,1 days,False
2024-11-21-icosari-sari-KIT-simple_nowcast.csv,2024-11-21,2024-11-21,2024-11-21,icosari,sari,KIT-simple_nowcast,0 days,False
2024-11-28-icosari-sari-KIT-simple_nowcast.csv,2024-11-29,2024-11-29,2024-11-28,icosari,sari,KIT-simple_nowcast,1 days,False
2024-12-05-icosari-sari-KIT-simple_nowcast.csv,2024-12-05,2024-12-05,2024-12-05,icosari,sari,KIT-simple_nowcast,0 days,False
2024-12-12-icosari-sari-KIT-simple_nowcast.csv,2024-12-13,2024-12-13,2024-12-12,icosari,sari,KIT-simple_nowcast,1 days,False
2024-12-19-icosari-sari-KIT-simple_nowcast.csv,2024-12-20,2024-12-20,2024-12-19,icosari,sari,KIT-simple_nowcast,1 days,False
2025-01-09-icosari-sari-KIT-simple_nowcast.csv,2025-01-10,2025-01-10,2025-01-09,icosari,sari,KIT-simple_nowcast,1 days,False
2025-01-16-icosari-sari-KIT-simple_nowcast.csv,2025-01-17,2025-01-17,2025-01-16,icosari,sari,KIT-simple_nowcast,1 days,False
2025-01-23-icosari-sari-KIT-simple_nowcast.csv,2025-01-24,2025-01-24,2025-01-23,icosari,sari,KIT-simple_nowcast,1 days,False
2025-01-30-icosari-sari-KIT-simple_nowcast.csv,2025-01-31,2025-01-31,2025-01-30,icosari,sari,KIT-simple_nowcast,1 days,False
2025-02-06-icosari-sari-KIT-simple_nowcast.csv,2025-02-07,2025-02-07,2025-02-06,icosari,sari,KIT-simple_nowcast,1 days,False
2025-02-13-icosari-sari-KIT-simple_nowcast.csv,2025-02-14,2025-02-14,2025-02-13,icosari,sari,KIT-simple_nowcast,1 days,False
2025-02-20-icosari-sari-KIT-simple_nowcast.csv,2025-02-21,2025-02-21,2025-02-20,icosari,sari,KIT-simple_nowcast,1 days,False
2025-02-27-icosari-sari-KIT-simple_nowcast.csv,2025-02-28,2025-02-28,2025-02-27,icosari,sari,KIT-simple_nowcast,1 days,False
2025-03-06-icosari-sari-KIT-simple_nowcast.csv,2025-03-06,2025-03-06,2025-03-06,icosari,sari,KIT-simple_nowcast,0 days,False
2025-03-13-icosari-sari-KIT-simple_nowcast.csv,2025-03-14,2025-03-14,2025-03-13,icosari,sari,KIT-simple_nowcast,1 days,False
2025-03-20-icosari-sari-KIT-simple_nowcast.csv,2025-03-20,2025-03-20,2025-03-20,icosari,sari,KIT-simple_nowcast,0 days,False
2025-03-27-icosari-sari-KIT-simple_nowcast.csv,2025-03-28,2025-03-28,2025-03-27,icosari,sari,KIT-simple_nowcast,1 days,False
2025-10-23-icosari-sari-KIT-simple_nowcast.csv,2025-10-24,2025-10-24,2025-10-23,icosari,sari,KIT-simple_nowcast,1 days,False
2025-10-30-icosari-sari-KIT-simple_nowcast.csv,2025-10-30,2025-10-30,2025-10-30,icosari,sari,KIT-simple_nowcast,0 days,False
2024-10-17-icosari-sari-MPIDS-PS_embedding.csv,2024-10-18,2024-10-18,2024-10-17,icosari,sari,MPIDS-PS_embedding,1 days,False
2024-10-24-icosari-sari-MPIDS-PS_embedding.csv,2024-11-05,2024-11-05,2024-10-24,icosari,sari,MPIDS-PS_embedding,12 days,True
2024-10-31-icosari-sari-MPIDS-PS_embedding.csv,2024-11-04,2024-11-05,2024-10-31,icosari,sari,MPIDS-PS_embedding,5 days,True
2024-11-07-icosari-sari-MPIDS-PS_embedding.csv,2024-11-07,2024-11-07,2024-11-07,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-11-14-icosari-sari-MPIDS-PS_embedding.csv,2024-11-14,2024-11-14,2024-11-14,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-11-21-icosari-sari-MPIDS-PS_embedding.csv,2024-11-21,2024-11-21,2024-11-21,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-11-28-icosari-sari-MPIDS-PS_embedding.csv,2024-11-28,2024-11-28,2024-11-28,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-12-05-icosari-sari-MPIDS-PS_embedding.csv,2024-12-05,2024-12-05,2024-12-05,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-12-12-icosari-sari-MPIDS-PS_embedding.csv,2024-12-12,2024-12-12,2024-12-12,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-12-19-icosari-sari-MPIDS-PS_embedding.csv,2024-12-20,2024-12-20,2024-12-19,icosari,sari,MPIDS-PS_embedding,1 days,False
2025-01-09-icosari-sari-MPIDS-PS_embedding.csv,2025-03-27,2025-03-27,2025-01-09,icosari,sari,MPIDS-PS_embedding,77 days,True
2025-01-16-icosari-sari-MPIDS-PS_embedding.csv,2025-01-19,2025-01-19,2025-01-16,icosari,sari,MPIDS-PS_embedding,3 days,False
2025-01-23-icosari-sari-MPIDS-PS_embedding.csv,2025-01-23,2025-01-23,2025-01-23,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-01-30-icosari-sari-MPIDS-PS_embedding.csv,2025-01-30,2025-01-30,2025-01-30,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-02-06-icosari-sari-MPIDS-PS_embedding.csv,2025-02-06,2025-02-06,2025-02-06,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-02-13-icosari-sari-MPIDS-PS_embedding.csv,2025-02-18,2025-02-18,2025-02-13,icosari,sari,MPIDS-PS_embedding,5 days,True
2025-02-20-icosari-sari-MPIDS-PS_embedding.csv,2025-02-20,2025-02-20,2025-02-20,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-02-27-icosari-sari-MPIDS-PS_embedding.csv,2025-02-27,2025-02-27,2025-02-27,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-03-06-icosari-sari-MPIDS-PS_embedding.csv,2025-03-06,2025-03-06,2025-03-06,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-03-13-icosari-sari-MPIDS-PS_embedding.csv,2025-03-22,2025-03-22,2025-03-13,icosari,sari,MPIDS-PS_embedding,9 days,True
2025-03-20-icosari-sari-MPIDS-PS_embedding.csv,2025-03-20,2025-03-20,2025-03-20,icosari,sari,MPIDS-PS_embedding,0 days,False
2025-03-27-icosari-sari-MPIDS-PS_embedding.csv,2025-03-27,2025-03-27,2025-03-27,icosari,sari,MPIDS-PS_embedding,0 days,False
2024-01-11-icosari-sari-RIVM-GAM.csv,2024-01-12,2024-01-12,2024-01-11,icosari,sari,RIVM-GAM,1 days,False
2024-01-18-icosari-sari-RIVM-GAM.csv,2024-01-19,2024-01-19,2024-01-18,icosari,sari,RIVM-GAM,1 days,False
2024-01-25-icosari-sari-RIVM-GAM.csv,2024-01-26,2024-01-26,2024-01-25,icosari,sari,RIVM-GAM,1 days,False
2024-02-01-icosari-sari-RIVM-GAM.csv,2024-02-02,2024-02-02,2024-02-01,icosari,sari,RIVM-GAM,1 days,False
2024-02-08-icosari-sari-RIVM-GAM.csv,2024-02-09,2024-02-09,2024-02-08,icosari,sari,RIVM-GAM,1 days,False
2024-02-15-icosari-sari-RIVM-GAM.csv,2024-02-16,2024-02-16,2024-02-15,icosari,sari,RIVM-GAM,1 days,False
2024-02-22-icosari-sari-RIVM-GAM.csv,2024-02-23,2024-02-23,2024-02-22,icosari,sari,RIVM-GAM,1 days,False
2024-02-29-icosari-sari-RIVM-GAM.csv,2024-03-01,2024-03-01,2024-02-29,icosari,sari,RIVM-GAM,1 days,False
2024-03-07-icosari-sari-RIVM-GAM.csv,2024-03-08,2024-03-08,2024-03-07,icosari,sari,RIVM-GAM,1 days,False
2024-03-14-icosari-sari-RIVM-GAM.csv,2024-03-17,2024-03-17,2024-03-14,icosari,sari,RIVM-GAM,3 days,False
2024-03-21-icosari-sari-RIVM-GAM.csv,2024-03-22,2024-03-22,2024-03-21,icosari,sari,RIVM-GAM,1 days,False
2024-03-28-icosari-sari-RIVM-GAM.csv,2024-03-29,2024-03-29,2024-03-28,icosari,sari,RIVM-GAM,1 days,False
2024-04-04-icosari-sari-RIVM-GAM.csv,2024-04-04,2024-04-04,2024-04-04,icosari,sari,RIVM-GAM,0 days,False
2024-04-11-icosari-sari-RIVM-GAM.csv,2024-04-12,2024-04-12,2024-04-11,icosari,sari,RIVM-GAM,1 days,False
2024-04-18-icosari-sari-RIVM-GAM.csv,2024-04-19,2024-04-19,2024-04-18,icosari,sari,RIVM-GAM,1 days,False
2024-04-25-icosari-sari-RIVM-GAM.csv,2024-04-26,2024-04-26,2024-04-25,icosari,sari,RIVM-GAM,1 days,False
2024-05-02-icosari-sari-RIVM-GAM.csv,2024-05-03,2024-05-03,2024-05-02,icosari,sari,RIVM-GAM,1 days,False
2024-05-09-icosari-sari-RIVM-GAM.csv,2024-05-10,2024-05-10,2024-05-09,icosari,sari,RIVM-GAM,1 days,False
2024-05-16-icosari-sari-RIVM-GAM.csv,2024-05-17,2024-05-17,2024-05-16,icosari,sari,RIVM-GAM,1 days,False
2024-05-23-icosari-sari-RIVM-GAM.csv,2024-05-24,2024-05-24,2024-05-23,icosari,sari,RIVM-GAM,1 days,False
2024-05-30-icosari-sari-RIVM-GAM.csv,2024-05-31,2024-05-31,2024-05-30,icosari,sari,RIVM-GAM,1 days,False
2024-06-06-icosari-sari-RIVM-GAM.csv,2024-06-07,2024-06-07,2024-06-06,icosari,sari,RIVM-GAM,1 days,False
2024-06-13-icosari-sari-RIVM-GAM.csv,2024-06-14,2024-06-14,2024-06-13,icosari,sari,RIVM-GAM,1 days,False
2024-06-20-icosari-sari-RIVM-GAM.csv,2024-06-21,2024-06-21,2024-06-20,icosari,sari,RIVM-GAM,1 days,False
2024-09-12-icosari-sari-RIVM-GAM.csv,2024-09-13,2024-09-13,2024-09-12,icosari,sari,RIVM-GAM,1 days,False
2024-09-19-icosari-sari-RIVM-GAM.csv,2024-09-20,2024-09-20,2024-09-19,icosari,sari,RIVM-GAM,1 days,False
2024-09-26-icosari-sari-RIVM-GAM.csv,2024-09-27,2024-09-27,2024-09-26,icosari,sari,RIVM-GAM,1 days,False
2024-10-03-icosari-sari-RIVM-GAM.csv,2024-10-04,2024-10-04,2024-10-03,icosari,sari,RIVM-GAM,1 days,False
2024-10-10-icosari-sari-RIVM-GAM.csv,2024-10-11,2024-10-11,2024-10-10,icosari,sari,RIVM-GAM,1 days,False
2024-10-17-icosari-sari-RIVM-GAM.csv,2024-10-18,2024-10-18,2024-10-17,icosari,sari,RIVM-GAM,1 days,False
2024-10-24-icosari-sari-RIVM-GAM.csv,2024-10-25,2024-10-25,2024-10-24,icosari,sari,RIVM-GAM,1 days,False
2024-10-31-icosari-sari-RIVM-GAM.csv,2024-11-01,2024-11-01,2024-10-31,icosari,sari,RIVM-GAM,1 days,False
2024-11-07-icosari-sari-RIVM-GAM.csv,2024-11-08,2024-11-08,2024-11-07,icosari,sari,RIVM-GAM,1 days,False
2024-11-14-icosari-sari-RIVM-GAM.csv,2024-11-15,2024-11-15,2024-11-14,icosari,sari,RIVM-GAM,1 days,False
2024-11-21-icosari-sari-RIVM-GAM.csv,2024-11-23,2024-11-23,2024-11-21,icosari,sari,RIVM-GAM,2 days,False
2024-11-28-icosari-sari-RIVM-GAM.csv,2024-11-29,2024-11-29,2024-11-28,icosari,sari,RIVM-GAM,1 days,False
2024-12-05-icosari-sari-RIVM-GAM.csv,2024-12-06,2024-12-06,2024-12-05,icosari,sari,RIVM-GAM,1 days,False
2024-12-12-icosari-sari-RIVM-GAM.csv,2024-12-13,2024-12-13,2024-12-12,icosari,sari,RIVM-GAM,1 days,False
2024-12-19-icosari-sari-RIVM-GAM.csv,2024-12-20,2024-12-20,2024-12-19,icosari,sari,RIVM-GAM,1 days,False
2025-01-09-icosari-sari-RIVM-GAM.csv,2025-01-10,2025-01-10,2025-01-09,icosari,sari,RIVM-GAM,1 days,False
2025-01-16-icosari-sari-RIVM-GAM.csv,2025-01-17,2025-01-17,2025-01-16,icosari,sari,RIVM-GAM,1 days,False
2025-01-23-icosari-sari-RIVM-GAM.csv,2025-01-24,2025-01-24,2025-01-23,icosari,sari,RIVM-GAM,1 days,False
2025-01-30-icosari-sari-RIVM-GAM.csv,2025-01-31,2025-01-31,2025-01-30,icosari,sari,RIVM-GAM,1 days,False
2025-02-06-icosari-sari-RIVM-GAM.csv,2025-02-07,2025-02-07,2025-02-06,icosari,sari,RIVM-GAM,1 days,False
2025-02-13-icosari-sari-RIVM-GAM.csv,2025-02-14,2025-02-14,2025-02-13,icosari,sari,RIVM-GAM,1 days,False
2025-02-20-icosari-sari-RIVM-GAM.csv,2025-02-21,2025-02-21,2025-02-20,icosari,sari,RIVM-GAM,1 days,False
2025-02-27-icosari-sari-RIVM-GAM.csv,2025-02-28,2025-02-28,2025-02-27,icosari,sari,RIVM-GAM,1 days,False
2025-03-06-icosari-sari-RIVM-GAM.csv,2025-03-07,2025-03-07,2025-03-06,icosari,sari,RIVM-GAM,1 days,False
2025-03-13-icosari-sari-RIVM-GAM.csv,2025-03-14,2025-03-14,2025-03-13,icosari,sari,RIVM-GAM,1 days,False
2025-03-20-icosari-sari-RIVM-GAM.csv,2025-03-21,2025-03-21,2025-03-20,icosari,sari,RIVM-GAM,1 days,False
2025-03-27-icosari-sari-RIVM-GAM.csv,2025-03-28,2025-03-28,2025-03-27,icosari,sari,RIVM-GAM,1 days,False
2025-04-03-icosari-sari-RIVM-GAM.csv,2025-04-04,2025-04-04,2025-04-03,icosari,sari,RIVM-GAM,1 days,False
2025-04-10-icosari-sari-RIVM-GAM.csv,2025-04-11,2025-04-11,2025-04-10,icosari,sari,RIVM-GAM,1 days,False
2025-04-24-icosari-sari-RIVM-GAM.csv,2025-04-25,2025-04-25,2025-04-24,icosari,sari,RIVM-GAM,1 days,False
2025-05-01-icosari-sari-RIVM-GAM.csv,2025-05-02,2025-05-02,2025-05-01,icosari,sari,RIVM-GAM,1 days,False
2025-05-08-icosari-sari-RIVM-GAM.csv,2025-05-09,2025-05-09,2025-05-08,icosari,sari,RIVM-GAM,1 days,False
2025-05-15-icosari-sari-RIVM-GAM.csv,2025-05-16,2025-05-16,2025-05-15,icosari,sari,RIVM-GAM,1 days,False
2025-05-22-icosari-sari-RIVM-GAM.csv,2025-05-23,2025-05-23,2025-05-22,icosari,sari,RIVM-GAM,1 days,False
2025-05-29-icosari-sari-RIVM-GAM.csv,2025-05-30,2025-05-30,2025-05-29,icosari,sari,RIVM-GAM,1 days,False
2025-06-05-icosari-sari-RIVM-GAM.csv,2025-06-06,2025-06-06,2025-06-05,icosari,sari,RIVM-GAM,1 days,False
2025-06-12-icosari-sari-RIVM-GAM.csv,2025-06-13,2025-06-13,2025-06-12,icosari,sari,RIVM-GAM,1 days,False
2025-06-19-icosari-sari-RIVM-GAM.csv,2025-06-20,2025-06-20,2025-06-19,icosari,sari,RIVM-GAM,1 days,False
2025-06-26-icosari-sari-RIVM-GAM.csv,2025-06-27,2025-06-27,2025-06-26,icosari,sari,RIVM-GAM,1 days,False
2025-07-03-icosari-sari-RIVM-GAM.csv,2025-07-04,2025-07-04,2025-07-03,icosari,sari,RIVM-GAM,1 days,False
2025-07-10-icosari-sari-RIVM-GAM.csv,2025-07-11,2025-07-11,2025-07-10,icosari,sari,RIVM-GAM,1 days,False
2025-07-17-icosari-sari-RIVM-GAM.csv,2025-07-18,2025-07-18,2025-07-17,icosari,sari,RIVM-GAM,1 days,False
2025-07-24-icosari-sari-RIVM-GAM.csv,2025-07-25,2025-07-25,2025-07-24,icosari,sari,RIVM-GAM,1 days,False
2025-07-31-icosari-sari-RIVM-GAM.csv,2025-08-01,2025-08-01,2025-07-31,icosari,sari,RIVM-GAM,1 days,False
2025-08-14-icosari-sari-RIVM-GAM.csv,2025-08-15,2025-08-15,2025-08-14,icosari,sari,RIVM-GAM,1 days,False
2025-08-21-icosari-sari-RIVM-GAM.csv,2025-08-22,2025-08-22,2025-08-21,icosari,sari,RIVM-GAM,1 days,False
2025-08-28-icosari-sari-RIVM-GAM.csv,2025-08-29,2025-08-29,2025-08-28,icosari,sari,RIVM-GAM,1 days,False
2025-09-04-icosari-sari-RIVM-GAM.csv,2025-09-05,2025-09-05,2025-09-04,icosari,sari,RIVM-GAM,1 days,False
2025-09-11-icosari-sari-RIVM-GAM.csv,2025-09-12,2025-09-12,2025-09-11,icosari,sari,RIVM-GAM,1 days,False
2025-09-18-icosari-sari-RIVM-GAM.csv,2025-09-19,2025-09-19,2025-09-18,icosari,sari,RIVM-GAM,1 days,False
2025-09-25-icosari-sari-RIVM-GAM.csv,2025-09-26,2025-09-26,2025-09-25,icosari,sari,RIVM-GAM,1 days,False
2025-10-02-icosari-sari-RIVM-GAM.csv,2025-10-03,2025-10-03,2025-10-02,icosari,sari,RIVM-GAM,1 days,False
