"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"833","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-SN","00+","seasonal_influenza",15,15,15,15,15,16,FALSE
"841","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-ST","00+","seasonal_influenza",10,8,8,9,10,15,FALSE
"849","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-ST","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"857","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-ST","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"865","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-ST","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"873","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-ST","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"881","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-TH","00+","seasonal_influenza",6,6,6,6,7,8,FALSE
"889","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-TH","00+","seasonal_influenza",5,5,5,5,5,6,FALSE
"897","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-TH","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"905","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-TH","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"913","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-TH","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"921","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","00-04","rsv_infection",1,1,1,1,1,3,FALSE
"929","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"937","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"945","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","00-04","rsv_infection",2,2,2,2,2,2,FALSE
"953","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"961","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","05-14","rsv_infection",1,1,1,1,1,4,FALSE
"969","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1009","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1017","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1025","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1033","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1041","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1057","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1065","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1073","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1081","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1089","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1097","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1105","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1113","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1129","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","00+","rsv_infection",4,3,3,3,4,7,FALSE
"1169","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1177","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1185","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","00+","rsv_infection",4,4,4,4,4,4,FALSE
"1193","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1201","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-SN","00+","rsv_infection",4,3,3,3,4,7,FALSE
"1209","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-SN","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1217","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-SN","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1225","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-SN","00+","rsv_infection",4,4,4,4,4,4,FALSE
"1233","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-SN","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1241","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","00-04","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1249","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","00-04","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1257","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","00-04","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1265","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1273","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1281","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1305","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1313","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","15-34","pneumococcal_disease",2,2,2,2,3,5,FALSE
"1329","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","15-34","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1337","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","15-34","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1345","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1353","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1361","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","35-59","pneumococcal_disease",7,5,5,6,8,13,FALSE
"1369","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","35-59","pneumococcal_disease",8,6,6,7,8,14,FALSE
"1377","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","35-59","pneumococcal_disease",12,11,11,12,13,18,FALSE
"1385","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","35-59","pneumococcal_disease",14,13,13,14,15,18,FALSE
"1393","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","35-59","pneumococcal_disease",7,6,6,6,7,10,FALSE
"1401","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","60-79","pneumococcal_disease",19,16,18,19,21,25,FALSE
"1409","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","60-79","pneumococcal_disease",21,18,19,20,22,27,FALSE
"1417","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","60-79","pneumococcal_disease",20,18,18,20,21,26,FALSE
"1425","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","60-79","pneumococcal_disease",12,10,10,11,13,17,FALSE
"1433","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","60-79","pneumococcal_disease",21,19,19,20,22,26,FALSE
"1441","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","80+","pneumococcal_disease",9,5,7,9,11,16,FALSE
"1449","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","80+","pneumococcal_disease",10,7,9,10,12,17,FALSE
"1457","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","80+","pneumococcal_disease",11,8,9,11,12,16,FALSE
"1465","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","80+","pneumococcal_disease",22,20,21,22,23,27,FALSE
"1473","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","80+","pneumococcal_disease",14,13,13,14,15,18,FALSE
"1481","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE","00+","pneumococcal_disease",37,29,33,37,41,51,FALSE
"1489","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE","00+","pneumococcal_disease",39,32,34,37,42,55,FALSE
"1497","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE","00+","pneumococcal_disease",51,45,47,49,53,65,FALSE
"1505","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE","00+","pneumococcal_disease",50,45,46,48,51,60,FALSE
"1513","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE","00+","pneumococcal_disease",50,46,47,49,51,57,FALSE
"1521","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-BB","00+","pneumococcal_disease",1,0,0,0,1,4,FALSE
"1529","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-BB","00+","pneumococcal_disease",3,2,2,3,4,7,FALSE
"1537","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-BB","00+","pneumococcal_disease",4,3,3,4,5,8,FALSE
"1545","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-BB","00+","pneumococcal_disease",1,0,0,0,1,4,FALSE
"1553","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-BB","00+","pneumococcal_disease",2,1,1,1,2,5,FALSE
"1561","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-BE","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1569","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1577","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1585","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1593","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1601","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1609","KIT-simple_nowcast","inc case","2022-09-04","2022-08-28","DE-BW","00+","pneumococcal_disease",4,4,4,4,4,5,FALSE
"1617","KIT-simple_nowcast","inc case","2022-09-04","2022-08-21","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1625","KIT-simple_nowcast","inc case","2022-09-04","2022-08-14","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1633","KIT-simple_nowcast","inc case","2022-09-04","2022-08-07","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1641","KIT-simple_nowcast","inc case","2022-09-04","2022-09-04","DE-BY","00+","pneumococcal_disease",4,2,2,3,5,9,FALSE
