"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"1649","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-BY","00+","pneumococcal_disease",5,5,5,5,5,8,FALSE
"1657","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-BY","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"1665","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-BY","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1673","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-BY","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1681","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1689","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-HB","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1697","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-HB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1705","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1713","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-HB","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1721","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-HE","00+","pneumococcal_disease",3,2,2,2,3,8,FALSE
"1729","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-HE","00+","pneumococcal_disease",4,3,3,3,4,7,FALSE
"1737","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-HE","00+","pneumococcal_disease",4,4,4,4,5,7,FALSE
"1745","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-HE","00+","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1753","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-HE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1761","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-HH","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1769","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-HH","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1777","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-HH","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1785","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-HH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1793","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-HH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1801","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-MV","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1809","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-MV","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1817","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-MV","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1825","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-MV","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1833","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-MV","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1841","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-NI","00+","pneumococcal_disease",3,2,2,2,3,5,FALSE
"1849","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-NI","00+","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1857","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-NI","00+","pneumococcal_disease",4,4,4,4,4,5,FALSE
"1865","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-NI","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1873","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-NI","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1881","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-NW","00+","pneumococcal_disease",14,8,9,11,16,34,FALSE
"1889","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-NW","00+","pneumococcal_disease",15,10,10,11,16,45,FALSE
"1897","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-NW","00+","pneumococcal_disease",20,15,15,16,21,49,FALSE
"1905","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-NW","00+","pneumococcal_disease",13,9,9,10,14,40,FALSE
"1913","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-NW","00+","pneumococcal_disease",26,21,21,22,26,52,FALSE
"1921","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-RP","00+","pneumococcal_disease",5,3,3,4,5,11,FALSE
"1929","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-RP","00+","pneumococcal_disease",2,1,1,1,3,8,FALSE
"1937","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-RP","00+","pneumococcal_disease",5,4,4,4,6,12,FALSE
"1945","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-RP","00+","pneumococcal_disease",1,0,0,0,1,7,FALSE
"1953","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-RP","00+","pneumococcal_disease",3,2,2,2,4,10,FALSE
"1961","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SH","00+","pneumococcal_disease",4,0,0,1,5,25,FALSE
"1969","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SH","00+","pneumococcal_disease",4,0,0,2,6,25,FALSE
"1977","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SH","00+","pneumococcal_disease",6,0,0,2,7,31,FALSE
"1985","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SH","00+","pneumococcal_disease",8,2,2,3,9,45,FALSE
"1993","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SH","00+","pneumococcal_disease",9,2,2,3,8,55,FALSE
"2001","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SL","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2009","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SL","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2017","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2025","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2033","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2041","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SN","00+","pneumococcal_disease",5,3,3,4,5,11,FALSE
"2049","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SN","00+","pneumococcal_disease",7,6,6,6,7,10,FALSE
"2057","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SN","00+","pneumococcal_disease",5,4,4,4,5,8,FALSE
"2065","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SN","00+","pneumococcal_disease",5,4,4,4,5,7,FALSE
"2073","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SN","00+","pneumococcal_disease",4,3,3,3,4,6,FALSE
"2081","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-ST","00+","pneumococcal_disease",9,2,2,4,10,43,FALSE
"2089","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-ST","00+","pneumococcal_disease",8,2,2,3,9,45,FALSE
"2097","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-ST","00+","pneumococcal_disease",8,1,1,3,9,41,FALSE
"2105","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-ST","00+","pneumococcal_disease",8,1,1,3,9,38,FALSE
"2113","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-ST","00+","pneumococcal_disease",10,2,3,5,12,40,FALSE
"2121","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-TH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2129","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-TH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2137","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-TH","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2145","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-TH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2153","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-TH","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
