model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,00-04,seasonal_influenza_survstat,6482.8955,6450,6462.5,6476.5,6496,6552,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,00-04,seasonal_influenza_survstat,5738.7635,5644,5671.5,5699.5,5750,6064,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,00-04,seasonal_influenza_survstat,2480.182,2375.5,2414,2449.5,2507.5,2760,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,00-04,seasonal_influenza_survstat,1512.958,1384,1444,1488.5,1549,1781,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,00+,seasonal_influenza_survstat,48586.5,48508,48545,48576,48616.5,48723,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,00+,seasonal_influenza_survstat,59704.568,59535,59617,59683,59768.6666666667,59995.6666666667,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,00+,seasonal_influenza_survstat,52904.6816666667,52575.6583333333,52738.3333333333,52867,53029.3333333333,53449.0166666667,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,00+,seasonal_influenza_survstat,22683.819,22205,22442.3333333333,22628,22865.0833333333,23473.4,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,00+,seasonal_influenza_survstat,15464.495,14377.6,14941.5833333333,15347.8333333333,15848.5833333333,17208.05,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,05-14,seasonal_influenza_survstat,12798.5,12774.5,12783,12793,12808,12855.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,05-14,seasonal_influenza_survstat,12248.8685,12177.5,12197.5,12227,12277,12440,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,05-14,seasonal_influenza_survstat,6887.591,6749.5,6779,6827,6921,7409.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,05-14,seasonal_influenza_survstat,1900.9185,1759.5,1795.5,1852,1949,2332,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,05-14,seasonal_influenza_survstat,989.0755,839,906.5,962,1038,1294,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,15-34,seasonal_influenza_survstat,13039.5,13013,13024,13034.5,13050,13094,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,15-34,seasonal_influenza_survstat,15871.955,15793.5,15828.5,15860,15902.5,16018.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,15-34,seasonal_influenza_survstat,13842.992,13707,13769,13822.5,13892.5,14102,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,15-34,seasonal_influenza_survstat,4628.314,4460.5,4538.5,4604,4690.5,4936,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,15-34,seasonal_influenza_survstat,3595.8055,2890,3065,3250.5,3630,6288,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,35-59,seasonal_influenza_survstat,11340.5,11319.5,11328,11336.5,11348.5,11383,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,35-59,seasonal_influenza_survstat,14856.282,14784.5,14812.5,14841.5,14884.5,15011.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,35-59,seasonal_influenza_survstat,13760.1305,13632.5,13685.5,13737,13810,14015,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,35-59,seasonal_influenza_survstat,5262.9705,5095.5,5165,5232.5,5328,5600,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,35-59,seasonal_influenza_survstat,3828.81,3518.5,3661,3776.5,3941,4403,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,60-79,seasonal_influenza_survstat,4157.5,4151,4153,4156,4160.5,4174.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,60-79,seasonal_influenza_survstat,6805.7755,6778.5,6787,6799,6816.5,6874,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,60-79,seasonal_influenza_survstat,8022.5865,7961,7984.5,8010,8046.5,8156,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,60-79,seasonal_influenza_survstat,4939.43,4838.5,4881,4922,4978,5137.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,60-79,seasonal_influenza_survstat,3476.821,3209.5,3329,3429.5,3567,4046,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE,80+,seasonal_influenza_survstat,1847.5,1843.5,1843.5,1844,1848,1873.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE,80+,seasonal_influenza_survstat,3545.6575,3525,3528,3534.5,3551,3627.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE,80+,seasonal_influenza_survstat,4877.671,4830,4841.5,4861,4896.5,5019,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE,80+,seasonal_influenza_survstat,3640.2425,3566,3593.5,3623.5,3669,3805,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE,80+,seasonal_influenza_survstat,2531.6435,2379,2454.5,2512.5,2588.5,2793,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-BB,00+,seasonal_influenza_survstat,2425.5,2425.5,2425.5,2425.5,2425.5,2425.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-BB,00+,seasonal_influenza_survstat,3290.127,3289,3289,3289,3290,3297,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-BB,00+,seasonal_influenza_survstat,2718.5105,2713,2713.5,2714.5,2717,2755.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-BB,00+,seasonal_influenza_survstat,956.819,950,951,952.5,957,987,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-BB,00+,seasonal_influenza_survstat,584.0845,547.5,558,571,592,691,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-BE,00+,seasonal_influenza_survstat,1482,1480,1480.5,1481.5,1483,1487,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-BE,00+,seasonal_influenza_survstat,2216.605,2211,2212.5,2214.5,2219,2234,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-BE,00+,seasonal_influenza_survstat,2016.1625,2005.5,2007.5,2011.5,2020,2051,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-BE,00+,seasonal_influenza_survstat,1213.057,1198,1200,1206,1218,1266,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-BE,00+,seasonal_influenza_survstat,635.657,552,562,575.5,613,1086,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-BW,00+,seasonal_influenza_survstat,3926.5,3923.5,3923.5,3924.5,3927.5,3940.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-BW,00+,seasonal_influenza_survstat,5146.145,5136,5137,5141,5149.5,5187,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-BW,00+,seasonal_influenza_survstat,5093.5485,5075,5079,5086.5,5100,5155,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-BW,00+,seasonal_influenza_survstat,2786.641,2759,2766.5,2777.5,2796,2864,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-BW,00+,seasonal_influenza_survstat,1515.021,1248,1280,1323.5,1446,2834.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-BY,00+,seasonal_influenza_survstat,9711.5,9693,9697.5,9705.5,9719,9764.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-BY,00+,seasonal_influenza_survstat,10748.7095,10698,10711,10732,10768.5,10891.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-BY,00+,seasonal_influenza_survstat,9751.6755,9666,9691,9726.5,9785,9979,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-BY,00+,seasonal_influenza_survstat,4512.5975,4398,4441.5,4487.5,4556.5,4772,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-BY,00+,seasonal_influenza_survstat,2620.711,2428.5,2514.5,2585.5,2687.5,3008,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-HB,00+,seasonal_influenza_survstat,40,40,40,40,40,40,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-HB,00+,seasonal_influenza_survstat,53.111,53,53,53,53,54,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-HB,00+,seasonal_influenza_survstat,85.2195,85,85,85,85.5,86.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-HB,00+,seasonal_influenza_survstat,104.384,104,104,104,105,107,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-HB,00+,seasonal_influenza_survstat,70.1785,65,65,66,68,108.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-HE,00+,seasonal_influenza_survstat,2045,2041,2043.5,2044.5,2046.5,2050.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-HE,00+,seasonal_influenza_survstat,2274.6325,2262,2267,2272,2279.5,2301.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-HE,00+,seasonal_influenza_survstat,2310.431,2286.5,2296,2305.5,2319.5,2361,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-HE,00+,seasonal_influenza_survstat,1188.9505,1155.5,1169,1182.5,1201.5,1258.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-HE,00+,seasonal_influenza_survstat,836.5305,785,808,827,854.5,944.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-HH,00+,seasonal_influenza_survstat,871.5,863,866.5,869.5,874.5,888.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-HH,00+,seasonal_influenza_survstat,1104.8905,1083.5,1092,1100.5,1113,1148.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-HH,00+,seasonal_influenza_survstat,904.132,870.5,885.5,899,917,967.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-HH,00+,seasonal_influenza_survstat,472.0505,427,446,464.5,489.5,561.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-HH,00+,seasonal_influenza_survstat,415.7495,343,372,398,439.5,585.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-MV,00+,seasonal_influenza_survstat,2679.5,2674,2674,2674,2676.5,2724,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-MV,00+,seasonal_influenza_survstat,2903.6895,2890,2890,2890.5,2897.5,3016,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-MV,00+,seasonal_influenza_survstat,1993.4905,1973,1973,1974,1981.5,2163,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-MV,00+,seasonal_influenza_survstat,790.6375,766.5,767.5,768.5,778,984.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-MV,00+,seasonal_influenza_survstat,476.1175,426.5,437.5,456.5,492,641.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-NI,00+,seasonal_influenza_survstat,3206.5,3203.5,3204,3205,3207.5,3218.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-NI,00+,seasonal_influenza_survstat,3706.683,3694,3696.5,3701.5,3712,3749.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-NI,00+,seasonal_influenza_survstat,3770.179,3745,3753.5,3764,3779.5,3830,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-NI,00+,seasonal_influenza_survstat,1514.2625,1473,1489,1504.5,1528.5,1613.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-NI,00+,seasonal_influenza_survstat,1135.792,969,1022,1077,1184.5,1626.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-NW,00+,seasonal_influenza_survstat,5580.5,5563,5570,5577.5,5587.5,5618,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-NW,00+,seasonal_influenza_survstat,7438.0145,7381.5,7404.5,7427,7459.5,7556.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-NW,00+,seasonal_influenza_survstat,7724.97,7612,7661,7706.5,7768.5,7939,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-NW,00+,seasonal_influenza_survstat,3135.704,2988,3052.5,3110.5,3191.5,3430.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-NW,00+,seasonal_influenza_survstat,2527.4525,2243,2359,2461.5,2618.5,3276.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-RP,00+,seasonal_influenza_survstat,1401,1399,1399,1400,1401.5,1408,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-RP,00+,seasonal_influenza_survstat,2383.99,2374.5,2376,2379.5,2387.5,2417,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-RP,00+,seasonal_influenza_survstat,2492.042,2459,2462.5,2474,2502,2629,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-RP,00+,seasonal_influenza_survstat,960.781,913.5,923,941.5,978,1115.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-RP,00+,seasonal_influenza_survstat,1145.0775,1048.5,1077.5,1116,1180.5,1409.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-SH,00+,seasonal_influenza_survstat,1113,1111.5,1111.5,1112,1113.5,1122,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-SH,00+,seasonal_influenza_survstat,1319.047,1314,1314.5,1316.5,1321,1339.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-SH,00+,seasonal_influenza_survstat,1095.304,1087,1088.5,1092,1098.5,1122.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-SH,00+,seasonal_influenza_survstat,527.325,515,518.5,523.5,532,560.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-SH,00+,seasonal_influenza_survstat,356.122,317,329.5,344,368.5,468,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-SL,00+,seasonal_influenza_survstat,288.5,287,287,287.5,288.5,297,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-SL,00+,seasonal_influenza_survstat,452.3335,447,447,448.5,453.5,476.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-SL,00+,seasonal_influenza_survstat,536.7235,526,528.5,533,541,568,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-SL,00+,seasonal_influenza_survstat,187.045,173,177.5,183,192.5,224,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-SL,00+,seasonal_influenza_survstat,220.882,196,205,214,229.5,283,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-SN,00+,seasonal_influenza_survstat,5547,5540.5,5543,5546,5549.5,5559.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-SN,00+,seasonal_influenza_survstat,7906.854,7848,7863.5,7887,7929,8078.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-SN,00+,seasonal_influenza_survstat,6736.337,6621,6654.5,6702.5,6781.5,7039,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-SN,00+,seasonal_influenza_survstat,2612.0805,2465,2512,2572,2668.5,2983,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-SN,00+,seasonal_influenza_survstat,1910.5925,1681,1781,1863,1987.5,2385,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-ST,00+,seasonal_influenza_survstat,4114.5,4113.5,4113.5,4113.5,4115,4121.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-ST,00+,seasonal_influenza_survstat,3815.207,3812,3812,3813.5,3816.5,3829,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-ST,00+,seasonal_influenza_survstat,2842.9675,2837,2838,2840.5,2845,2861,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-ST,00+,seasonal_influenza_survstat,912.4335,905,907,910,915.5,934,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-ST,00+,seasonal_influenza_survstat,542.8185,517,528.5,538,552.5,596.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-11,DE-TH,00+,seasonal_influenza_survstat,4214,4202,4203.5,4208,4218,4257.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-18,DE-TH,00+,seasonal_influenza_survstat,5121.964,5084,5085.5,5094,5127.5,5318.5,FALSE
MeanEnsemble,inc case,2023-01-08,2022-12-25,DE-TH,00+,seasonal_influenza_survstat,3095.572,3028,3031,3040.5,3092,3500.5,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-01,DE-TH,00+,seasonal_influenza_survstat,988.87,899.5,905.5,912.5,949.5,1669,FALSE
MeanEnsemble,inc case,2023-01-08,2023-01-08,DE-TH,00+,seasonal_influenza_survstat,860.765,651.5,686,762,918,1635,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,00-04,seasonal_influenza_survstat,5402.5,5392,5394.5,5399,5406.5,5431,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,00-04,seasonal_influenza_survstat,6482.8955,6450,6462.5,6476.5,6496,6552,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,00-04,seasonal_influenza_survstat,5738.7635,5644,5671.5,5699.5,5750,6064,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,00-04,seasonal_influenza_survstat,2480.182,2375.5,2414,2449.5,2507.5,2760,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,00-04,seasonal_influenza_survstat,1512.958,1384,1444,1488.5,1549,1781,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,00+,seasonal_influenza_survstat,48586.5,48508,48545,48576,48616.5,48723,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,00+,seasonal_influenza_survstat,59588.704,59519,59555,59580,59613,59709,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,00+,seasonal_influenza_survstat,52644.007,52540,52596,52638,52682,52784,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,00+,seasonal_influenza_survstat,22334.264,22150,22243,22309,22415.25,22693.2,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,00+,seasonal_influenza_survstat,15100.767,14131.8,14564.75,14922.5,15424.75,17019.15,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,05-14,seasonal_influenza_survstat,12798.5,12774.5,12783,12793,12808,12855.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,05-14,seasonal_influenza_survstat,12248.8685,12177.5,12197.5,12227,12277,12440,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,05-14,seasonal_influenza_survstat,6887.591,6749.5,6779,6827,6921,7409.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,05-14,seasonal_influenza_survstat,1900.9185,1759.5,1795.5,1852,1949,2332,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,05-14,seasonal_influenza_survstat,989.0755,839,906.5,962,1038,1294,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,15-34,seasonal_influenza_survstat,13039.5,13013,13024,13034.5,13050,13094,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,15-34,seasonal_influenza_survstat,15871.955,15793.5,15828.5,15860,15902.5,16018.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,15-34,seasonal_influenza_survstat,13842.992,13707,13769,13822.5,13892.5,14102,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,15-34,seasonal_influenza_survstat,4628.314,4460.5,4538.5,4604,4690.5,4936,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,15-34,seasonal_influenza_survstat,3595.8055,2890,3065,3250.5,3630,6288,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,35-59,seasonal_influenza_survstat,11340.5,11319.5,11328,11336.5,11348.5,11383,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,35-59,seasonal_influenza_survstat,14856.282,14784.5,14812.5,14841.5,14884.5,15011.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,35-59,seasonal_influenza_survstat,13760.1305,13632.5,13685.5,13737,13810,14015,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,35-59,seasonal_influenza_survstat,5262.9705,5095.5,5165,5232.5,5328,5600,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,35-59,seasonal_influenza_survstat,3828.81,3518.5,3661,3776.5,3941,4403,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,60-79,seasonal_influenza_survstat,4157.5,4151,4153,4156,4160.5,4174.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,60-79,seasonal_influenza_survstat,6805.7755,6778.5,6787,6799,6816.5,6874,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,60-79,seasonal_influenza_survstat,8022.5865,7961,7984.5,8010,8046.5,8156,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,60-79,seasonal_influenza_survstat,4939.43,4838.5,4881,4922,4978,5137.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,60-79,seasonal_influenza_survstat,3476.821,3209.5,3329,3429.5,3567,4046,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE,80+,seasonal_influenza_survstat,1847.5,1843.5,1843.5,1844,1848,1873.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE,80+,seasonal_influenza_survstat,3545.6575,3525,3528,3534.5,3551,3627.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE,80+,seasonal_influenza_survstat,4877.671,4830,4841.5,4861,4896.5,5019,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE,80+,seasonal_influenza_survstat,3640.2425,3566,3593.5,3623.5,3669,3805,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE,80+,seasonal_influenza_survstat,2531.6435,2379,2454.5,2512.5,2588.5,2793,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-BB,00+,seasonal_influenza_survstat,2425.5,2425.5,2425.5,2425.5,2425.5,2425.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-BB,00+,seasonal_influenza_survstat,3290.127,3289,3289,3289,3290,3297,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-BB,00+,seasonal_influenza_survstat,2718.5105,2713,2713.5,2714.5,2717,2755.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-BB,00+,seasonal_influenza_survstat,956.819,950,951,952.5,957,987,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-BB,00+,seasonal_influenza_survstat,584.0845,547.5,558,571,592,691,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-BE,00+,seasonal_influenza_survstat,1482,1480,1480.5,1481.5,1483,1487,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-BE,00+,seasonal_influenza_survstat,2216.605,2211,2212.5,2214.5,2219,2234,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-BE,00+,seasonal_influenza_survstat,2016.1625,2005.5,2007.5,2011.5,2020,2051,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-BE,00+,seasonal_influenza_survstat,1213.057,1198,1200,1206,1218,1266,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-BE,00+,seasonal_influenza_survstat,635.657,552,562,575.5,613,1086,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-BW,00+,seasonal_influenza_survstat,3926.5,3923.5,3923.5,3924.5,3927.5,3940.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-BW,00+,seasonal_influenza_survstat,5146.145,5136,5137,5141,5149.5,5187,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-BW,00+,seasonal_influenza_survstat,5093.5485,5075,5079,5086.5,5100,5155,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-BW,00+,seasonal_influenza_survstat,2786.641,2759,2766.5,2777.5,2796,2864,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-BW,00+,seasonal_influenza_survstat,1515.021,1248,1280,1323.5,1446,2834.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-BY,00+,seasonal_influenza_survstat,9711.5,9693,9697.5,9705.5,9719,9764.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-BY,00+,seasonal_influenza_survstat,10748.7095,10698,10711,10732,10768.5,10891.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-BY,00+,seasonal_influenza_survstat,9751.6755,9666,9691,9726.5,9785,9979,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-BY,00+,seasonal_influenza_survstat,4512.5975,4398,4441.5,4487.5,4556.5,4772,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-BY,00+,seasonal_influenza_survstat,2620.711,2428.5,2514.5,2585.5,2687.5,3008,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-HB,00+,seasonal_influenza_survstat,40,40,40,40,40,40,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-HB,00+,seasonal_influenza_survstat,53.111,53,53,53,53,54,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-HB,00+,seasonal_influenza_survstat,85.2195,85,85,85,85.5,86.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-HB,00+,seasonal_influenza_survstat,104.384,104,104,104,105,107,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-HB,00+,seasonal_influenza_survstat,70.1785,65,65,66,68,108.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-HE,00+,seasonal_influenza_survstat,2045,2041,2043.5,2044.5,2046.5,2050.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-HE,00+,seasonal_influenza_survstat,2274.6325,2262,2267,2272,2279.5,2301.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-HE,00+,seasonal_influenza_survstat,2310.431,2286.5,2296,2305.5,2319.5,2361,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-HE,00+,seasonal_influenza_survstat,1188.9505,1155.5,1169,1182.5,1201.5,1258.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-HE,00+,seasonal_influenza_survstat,836.5305,785,808,827,854.5,944.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-HH,00+,seasonal_influenza_survstat,871.5,863,866.5,869.5,874.5,888.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-HH,00+,seasonal_influenza_survstat,1104.8905,1083.5,1092,1100.5,1113,1148.5,FALSE
